id,address,style,year,lat,lon
20012,457 Berwyn Dr,Ranch,1955,43.058206,-89.460741
20013,1221 Blaine Dr,Bungalow,1955,43.134304,-89.375841
20014,3801 Toban Dr,Bungalow,1955,43.134532,-89.38159
20015,3705 Toban Dr,Bungalow,1955,43.134144,-89.381594
20016,922 Troy Dr,Bungalow,1955,43.134197,-89.381217
20017,926 Troy Dr,Bungalow,1955,43.134202,-89.380943
20018,1010 Troy Dr,Bungalow,1955,43.134191,-89.3799839
20019,1013 Blaine Dr,Bungalow,1955,43.134844,-89.379702
20020,521 Orchard Dr,Ranch,1955,43.05494,-89.455767
20021,1009 Blaine Dr,Bungalow,1955,43.134842,-89.379953
20022,1001 Blaine Dr,Bungalow,1955,43.134831,-89.380455
20023,1005 Blaine Dr,Bungalow,1955,43.134839,-89.380204
20024,3809 School Rd,Bungalow,1955,43.134932,-89.382803
20025,541 Piper Dr,Split-level,1955,43.053965,-89.456981
20026,3701 School Rd,Bungalow,1955,43.133947,-89.382834
20027,3806 Toban Dr,Bungalow,1955,43.134733,-89.38231
20028,3810 Toban Dr,Bungalow,1955,43.13493,-89.382304
20029,5420 Dover Pl,Ranch,1955,43.059469,-89.320559
20030,5421 Groveland Ter,Ranch,1955,43.05948,-89.320091
20031,433 Berwyn Dr,Ranch,1955,43.059308,-89.46074
20032,5404 Groveland Ter,Ranch,1955,43.060326,-89.319418
20033,4812 Hillview Ter,Ranch,1955,43.056519,-89.459468
20034,645 Piper Dr,Ranch,1955,43.050909,-89.45697
20035,4014 Rockwell Dr,Ranch,1955,43.08808,-89.315532
20036,4030 Rockwell Dr,Ranch,1955,43.088091,-89.314719
20037,4322 Travis Ter,Ranch,1955,43.052145,-89.449546
20038,602 Piper Dr,Ranch,1955,43.053386,-89.45772
20039,610 Piper Dr,Ranch,1955,43.052955,-89.457717
20040,713 Dempsey Rd,Ranch,1955,43.0872511,-89.3160944
20041,4010 Steinies Dr,Ranch,1955,43.087257,-89.315676
20042,4833 Tokay Blvd,Ranch,1955,43.053329,-89.461296
20043,4022 Steinies Dr,Ranch,1955,43.08726,-89.315019
20044,4030 Steinies Dr,Ranch,1955,43.087273,-89.31459
20045,4021 Rockwell Dr,Ranch,1955,43.0877498,-89.315798
20046,4017 Rockwell Dr,Ranch,1955,43.087592,-89.315336
20047,4214 Esch Ln,Ranch,1955,43.13935,-89.372829
20048,3005 Hermina St,Ranch,1955,43.101113,-89.338437
20049,4709 Mineral Point Rd,Colonial,1955,43.06059,-89.457211
20050,414 Gunderson St,Ranch,1955,43.090508,-89.321127
20051,658 Charles Ln,Ranch,1955,43.050219,-89.4552269
20052,4125 Hanover St,Ranch,1955,43.138704,-89.367568
20053,4222 Odana Rd,Ranch,1955,43.050799,-89.447753
20054,117 Acacia Ln,Ranch,1955,43.058964,-89.324524
20055,1637 Sunfield St,Ranch,1955,43.138573,-89.36527
20056,4634 Keating Ter,Ranch,1955,43.059398,-89.455901
20057,626 Odell St,Ranch,1955,43.051825,-89.454006
20058,313 Kedzie St,Apartment,1955,43.1037419,-89.347287
20059,4510 Travis Ter,Ranch,1955,43.052181,-89.453114
20060,420 Paunack Pl,Apartment,1955,43.073663,-89.420835
20061,5117 Tomahawk Trl,Ranch,1955,43.078319,-89.467895
20062,4326 Travis Ter,Colonial,1955,43.052148,-89.4498459
20063,658 York St,Ranch,1955,43.050373,-89.452803
20064,650 York St,Ranch,1955,43.050768,-89.452803
20065,3430 Dawes St,Ranch,1955,43.09662,-89.33099
20066,4405 Herrick Ln,Ranch,1955,43.050871,-89.451752
20067,4317 Herrick Ln,Ranch,1955,43.0508669,-89.449247
20068,1305 Dale Ave,Ranch,1955,43.081085,-89.477898
20069,1405 Longview St,Ranch,1955,43.138094,-89.371792
20070,4150 Council Crest,Split-level,1955,43.047414,-89.447994
20071,1506 Drewry Ln,Ranch,1955,43.13641,-89.370497
20072,6 N Rock Rd,Ranch,1955,43.068443,-89.473828
20073,110 N Blair St,Apartment,1955,43.0795869,-89.380615
20074,3858 Johns St,Ranch,1955,43.084431,-89.322545
20075,4018 N Sherman Ave,Ranch,1955,43.137003,-89.363653
20076,5413 Brody Dr,Ranch,1955,43.078224,-89.476227
20077,4625 Gregg Rd,Split-level,1955,43.0626589,-89.45608
20078,1 Robin Cir,Ranch,1955,43.061831,-89.456258
20079,630 Dearholt Rd,Bungalow,1955,43.051696,-89.467642
20080,3621 Sargent St,Ranch,1955,43.089095,-89.325342
20081,3613 Sargent St,Ranch,1955,43.089163,-89.3254989
20082,5400 Groveland Ter,Ranch,1955,43.060541,-89.319433
20083,118 Lansing St,Ranch,1955,43.095586,-89.329933
20084,1945 Heath Ave,Flat,1955,43.119296,-89.357755
20085,4506 Herrick Ln,Ranch,1955,43.051384,-89.452841
20086,205 Pflaum Rd,Ranch,1955,43.06176,-89.3239509
20087,5417 Brody Dr,Ranch,1955,43.078354,-89.476363
20088,5310 Loruth Ter,Ranch,1955,43.042103,-89.472154
20089,5412 Eastland Way,Ranch,1955,43.059863,-89.321741
20090,514 Davidson St,Ranch,1955,43.083199,-89.31712
20091,5154 Loruth Ter,Ranch,1955,43.043388,-89.468628
20092,5142 Loruth Ter,Ranch,1955,43.042906,-89.467587
20093,5138 Loruth Ter,Ranch,1955,43.042764,-89.467272
20094,5 Courtland Cir,Ranch,1955,43.042043,-89.469176
20095,5150 Whitcomb Dr,Ranch,1955,43.04128,-89.468104
20096,5421 Brody Dr,Ranch,1955,43.078484,-89.476502
20097,5305 Whitcomb Dr,Ranch,1955,43.040479,-89.471198
20098,4113 Hegg Ave,Bungalow,1955,43.079253,-89.321575
20099,4238 Sheffield Rd,Ranch,1955,43.033036,-89.44614
20100,2013 Portage Rd,Ranch,1955,43.126295,-89.315031
20101,1018 Sue Pl,Ranch,1955,43.079667,-89.475701
20102,5802 Dorsett Dr,Ranch,1955,43.038307,-89.479871
20103,1018 Lorraine Dr,Ranch,1955,43.078816,-89.474794
20104,5506 Tolman Ter,Ranch,1955,43.037132,-89.474209
20105,4409 Tokay Blvd,Ranch,1955,43.0532929,-89.452052
20106,1014 Sue Pl,Ranch,1955,43.079474,-89.47589
20107,5405 Herro Ln,Ranch,1955,43.060485,-89.315544
20108,526 North Lawn Ave,Ranch,1955,43.105915,-89.345705
20109,3722 Wilshire Ln,Ranch,1955,43.093071,-89.320254
20110,5412 Groveland Ter,Ranch,1955,43.059914,-89.3193919
20111,5408 Groveland Ter,Ranch,1955,43.060118,-89.319404
20112,3729 Zwerg Dr,Bungalow,1955,43.065005,-89.438084
20113,5401 Hammersley Rd,Modern two story,1955,43.038783,-89.472015
20114,302 S Midvale Blvd,Ranch,1955,43.062364,-89.4515569
20115,1309 Whenona Dr,Ranch,1955,43.039225,-89.448216
20116,400 Tompkins Dr,Ranch,1955,43.058659,-89.321796
20117,408 Tompkins Dr,Ranch,1955,43.05867,-89.321253
20118,610 S Midvale Blvd,Ranch,1955,43.052966,-89.451479
20119,5305 Barton Rd,Ranch,1955,43.035548,-89.470753
20120,4320 Hegg Ave,Ranch,1955,43.076198,-89.317223
20121,4413 Tokay Blvd,Ranch,1955,43.053292,-89.45234
20122,1956 Heath Ave,Ranch,1955,43.119825,-89.357287
20123,1102 Lorraine Dr,Bungalow,1955,43.079084,-89.4745499
20124,552 Chatham Ter,Split-level,1955,43.054143,-89.448271
20125,662 Odell St,Ranch,1955,43.0500124,-89.453871
20126,5509 Herro Ln,Ranch,1955,43.0589129,-89.315474
20127,4501 Tokay Blvd,Ranch,1955,43.0532929,-89.45263
20128,3714 Richard St,Split-level,1955,43.09391,-89.320747
20129,318 Pawling St,Flat,1955,43.103857,-89.346836
20130,4212 Dempsey Rd,Bungalow,1955,43.080293,-89.3158119
20131,4204 Elinor St,Bungalow,1955,43.080944,-89.313468
20132,1815 Waunona Way,Ranch,1955,43.049673,-89.346096
20133,5421 Herro Ln,Ranch,1955,43.059594,-89.315503
20134,5417 Herro Ln,Ranch,1955,43.059827,-89.315515
20135,654 Odell St,Ranch,1955,43.050312,-89.454001
20136,5409 Herro Ln,Ranch,1955,43.060265,-89.315534
20137,1114 Lorraine Dr,Bungalow,1955,43.079565,-89.474592
20138,5413 Herro Ln,Ranch,1955,43.060046,-89.3155249
20139,2010 Helene Pkwy,Ranch,1955,43.032472,-89.453258
20140,4349 Britta Dr,Apartment,1955,43.034349,-89.451978
20141,4317 Maher Ave,Ranch,1955,43.0785549,-89.314875
20142,1906 Seminole Hwy,Bungalow,1955,43.0332551,-89.4443822
20143,1902 Seminole Hwy,Ranch,1955,43.0334235,-89.4442817
20144,1317 Dale Ave,Ranch,1955,43.08164,-89.47762
20145,4713 Ames St,Ranch,1955,43.056143,-89.457661
20146,4301 Green Ave,Cape Cod,1955,43.141976,-89.397412
20147,611 Odell St,Bi-level,1955,43.052493,-89.4533833
20148,3002 Bluff St,Cape Cod,1955,43.0709295,-89.4409418
20149,3009 Hermina St,Ranch,1955,43.101109,-89.3382869
20150,3125 Hermina St,Ranch,1955,43.101049,-89.336382
20151,1721 Heim Ave,Cape Cod,1955,43.086715,-89.483068
20152,301 Knutson Dr,Cape Cod,1955,43.141336,-89.3956259
20153,221 Knutson Dr,Cape Cod,1955,43.141326,-89.396165
20154,484 Hilton Dr,Ranch,1955,43.056846,-89.4633039
20155,4313 Wakefield St,Ranch,1955,43.052454,-89.448953
20156,3922 Priscilla Ln,Contemporary,1955,43.0663715,-89.4417616
20157,3702 Gregory St,Bi-level,1955,43.052157,-89.441414
20158,4210 Sheffield Rd,Bungalow,1955,43.033037,-89.444829
20159,3577 Ridgeway Ave,Ranch,1955,43.1164289,-89.326745
20160,4222 Sheffield Rd,Ranch,1955,43.033043,-89.445389
20161,600 Tompkins Dr,Ranch,1955,43.0586399,-89.319301
20162,4214 Sheffield Rd,Bungalow,1955,43.033039,-89.445016
20163,4218 Sheffield Rd,Bungalow,1955,43.033041,-89.445202
20164,800 Tompkins Dr,Ranch,1955,43.058726,-89.317699
20165,4804 Turner Ave,Ranch,1955,43.070675,-89.314507
20166,708 Tompkins Dr,Ranch,1955,43.058715,-89.318277
20167,712 Tompkins Dr,Ranch,1955,43.05872,-89.317989
20168,3714 Odana Rd,Ranch,1955,43.051575,-89.440468
20169,3230 Ridgeway Ave,Flat,1955,43.110957,-89.335696
20170,3214 Ridgeway Ave,Flat,1955,43.110389,-89.336498
20171,3706 Wilshire Ln,Ranch,1955,43.093072,-89.321166
20172,816 Melvin Ct,Flat,1955,43.109492,-89.336957
20173,517 Oak St,Apartment,1955,43.10572,-89.3426829
20174,4217 Barnett St,Bungalow,1955,43.140674,-89.38399
20175,4213 Barnett St,Bungalow,1955,43.140474,-89.384004
20176,4205 Barnett St,Bungalow,1955,43.140084,-89.384016
20177,4201 Barnett St,Bungalow,1955,43.139835,-89.383961
20178,509 Oak St,Apartment,1955,43.1055179,-89.342699
20179,4226 School Rd,Bungalow,1955,43.1408569,-89.3833949
20180,809 Barnett St,Ranch,1955,43.1392669,-89.383614
20181,805 Barnett St,Bungalow,1955,43.1393259,-89.383943
20182,801 Barnett St,Ranch,1955,43.1393569,-89.384227
20183,4214 Barnett St,Bungalow,1955,43.140412,-89.384815
20184,4218 Barnett St,Ranch,1955,43.140631,-89.38481
20185,809 Northport Dr,Ranch,1955,43.1378429,-89.383836
20186,3633 Wilshire Ln,Ranch,1955,43.09256,-89.3224709
20187,3709 Wilshire Ln,Ranch,1955,43.0925719,-89.320903
20188,2005 Reetz Rd,Bungalow,1955,43.03238,-89.4613059
20189,22 S Fair Oaks Ave,Flat,1955,43.099177,-89.3334
20190,217 W Sauthoff Rd,Ranch,1955,43.139435,-89.406386
20191,3637 Wilshire Ln,Ranch,1955,43.092562,-89.322254
20192,4502 Travis Ter,Ranch,1955,43.052177,-89.452563
20193,506 Luster Ave,Ranch,1955,43.132847,-89.3913649
20194,618 S Midvale Blvd,Ranch,1955,43.052484,-89.451482
20195,3501 Harper Rd,Ranch,1955,43.130901,-89.392917
20196,3505 Harper Rd,Ranch,1955,43.131109,-89.392916
20197,3509 Harper Rd,Ranch,1955,43.13131,-89.392915
20198,3521 Harper Rd,Ranch,1955,43.131945,-89.392849
20199,3649 Wilshire Ln,Ranch,1955,43.092565,-89.32164
20200,3641 Wilshire Ln,Ranch,1955,43.092563,-89.322047
20201,4214 Sunnyside Cres,Ranch,1955,43.1280659,-89.311691
20202,410 Woodward Dr,Cape Cod,1955,43.12966,-89.392492
20203,1734 Baird St,Ranch,1955,43.048071,-89.390512
20204,2429 Hoard St,Bungalow,1955,43.102253,-89.354569
20205,1510 Droster Rd,Ranch,1955,43.076602,-89.287268
20206,237 N Marquette St,Ranch,1955,43.102639,-89.341059
20207,701 N Oak St,Ranch,1955,43.107735,-89.34253
20208,1850 Baird St,Bungalow,1955,43.046328,-89.390789
20209,4626 Ames St,Ranch,1955,43.056319,-89.455252
20210,312 Tompkins Dr,Ranch,1955,43.058648,-89.322064
20211,308 Tompkins Dr,Ranch,1955,43.058641,-89.322334
20212,142 Larkin St,Ranch,1955,43.0644909,-89.440618
20213,4217 Lumley Rd,Ranch,1955,43.033369,-89.445018
20214,2002 Jenifer St,Ranch,1955,43.089991,-89.3526289
20215,5500 Alder Rd,Split-level,1955,43.058995,-89.322902
20216,4229 Lumley Rd,Ranch,1955,43.033375,-89.445579
20217,1305 Troy Dr,Bungalow,1955,43.133297,-89.375178
20218,113 Silver Rd,Ranch,1955,43.094591,-89.317984
20219,3629 Becker Dr,Bungalow,1955,43.133128,-89.374638
20220,525 Oak St,Apartment,1955,43.105923,-89.342666
20221,4241 Lumley Rd,Bungalow,1955,43.033396,-89.446142
20222,3502 Albert Ct,Flat,1955,43.114369,-89.327279
20223,3502 Prairie Ave,Flat,1955,43.113912,-89.326616
20224,3506 Prairie Ave,Flat,1955,43.114052,-89.326395
20225,3510 Prairie Ave,Flat,1955,43.114194,-89.326172
20226,3509 Albert Ct,Flat,1955,43.1143879,-89.3263906
20227,3505 Albert Ct,Flat,1955,43.1142451,-89.3266139
20228,3501 Albert Ct,Flat,1955,43.114102,-89.326827
20229,4233 Lumley Rd,Bungalow,1955,43.033377,-89.445768
20230,3650 Tulane Ave,Split-level,1955,43.091327,-89.321825
20231,412 Tompkins Dr,Ranch,1955,43.058676,-89.320982
20232,3646 Tulane Ave,Ranch,1955,43.091323,-89.322041
20233,3642 Tulane Ave,Ranch,1955,43.0913139,-89.3222569
20234,413 Acacia Ln,Ranch,1955,43.059033,-89.320937
20235,401 Acacia Ln,Ranch,1955,43.059017,-89.32178
20236,405 Acacia Ln,Ranch,1955,43.059014,-89.321499
20237,3321 Quincy Ave,Bungalow,1955,43.112101,-89.334762
20238,409 Acacia Ln,Ranch,1955,43.059029,-89.321217
20239,108 W Lakeview Ave,Ranch,1955,43.074909,-89.31884
20240,4238 Mandan Cres,Bi-level,1955,43.04117,-89.4464349
20241,1340 Spaight St,Apartment,1955,43.084278,-89.359845
20242,1509 Reetz Rd,Bungalow,1955,43.036042,-89.460489
20243,1833 Baird St,Bungalow,1955,43.046832,-89.38994
20244,461 Togstad Glenn,Cape Cod,1955,43.057735,-89.452078
20245,3602 Dawes St,Ranch,1955,43.095647,-89.324078
20246,1417 Reetz Rd,Bungalow,1955,43.036661,-89.460499
20247,3513 Lexington Ave,Ranch,1955,43.110431,-89.327203
20248,802 Jacobson Ave,Ranch,1955,43.109264,-89.328478
20249,4234 Sheffield Rd,Ranch,1955,43.033049,-89.445952
20250,42 Harding St,Bungalow,1955,43.09667,-89.328119
20251,3401 Lexington Ave,Ranch,1955,43.110452,-89.330169
20252,1413 Pleasure Dr,Ranch,1955,43.121114,-89.368172
20253,1421 Pleasure Dr,Ranch,1955,43.120827,-89.367575
20254,1510 Almo Ave,Ranch,1955,43.12085,-89.36678
20255,1522 Pleasure Dr,Ranch,1955,43.1192149,-89.366522
20256,1518 Pleasure Dr,Ranch,1955,43.119392,-89.366686
20257,1514 Pleasure Dr,Ranch,1955,43.119569,-89.366842
20258,30 Schenk St,Ranch,1955,43.096965,-89.323595
20259,5013 Coney Weston Pl,Ranch,1955,43.048643,-89.464836
20260,729 Pinecrest Dr,Apartment,1955,43.1089849,-89.333808
20261,725 Pinecrest Dr,Apartment,1955,43.108748,-89.333766
20262,5010 Milward Dr,New style modern international,1955,43.048201,-89.464416
20263,201 Acacia Ln,Ranch,1955,43.058974,-89.324003
20264,3549 Sargent St,Bungalow,1955,43.089756,-89.326837
20265,3512 Johns St,Ranch,1955,43.090034,-89.328349
20266,4038 Rockwell Dr,Ranch,1955,43.0880889,-89.314309
20267,4134 Mandan Cres,Ranch,1955,43.042294,-89.442827
20268,4006 Rockwell Dr,Ranch,1955,43.088068,-89.315921
20269,1730 Manley St,Ranch,1955,43.1243229,-89.361859
20270,1736 Schlimgen Ave,Bungalow,1955,43.119032,-89.362184
20271,4018 Steinies Dr,Ranch,1955,43.087264,-89.315246
20272,4042 Steinies Dr,Ranch,1955,43.087283,-89.313933
20273,738 Bergen St,Ranch,1955,43.087297,-89.313684
20274,4037 Rockwell Dr,Ranch,1955,43.087606,-89.314339
20275,4033 Rockwell Dr,Ranch,1955,43.087603,-89.314536
20276,4029 Rockwell Dr,Ranch,1955,43.0876,-89.314733
20277,4025 Rockwell Dr,Ranch,1955,43.087597,-89.3149339
20278,3625 Tulane Ave,Ranch,1955,43.090781,-89.323051
20279,3614 Sargent St,Ranch,1955,43.089519,-89.324959
20280,3626 Sargent St,Bungalow,1955,43.08935,-89.324573
20281,3622 Sargent St,Ranch,1955,43.089407,-89.324702
20282,3642 Sargent St,Bungalow,1955,43.089122,-89.3240579
20283,510 Ring St,Ranch,1955,43.089802,-89.322222
20284,5416 Groveland Ter,Ranch,1955,43.059705,-89.319378
20285,5420 Groveland Ter,Ranch,1955,43.059497,-89.3193639
20286,205 Acacia Ln,Ranch,1955,43.058979,-89.32374
20287,3933 Margaret St,Cape Cod,1955,43.0892229,-89.316818
20288,404 Tompkins Dr,Ranch,1955,43.058665,-89.321524
20289,3828 E Washington Ave,Bungalow,1955,43.120062,-89.320436
20290,1625 Mendota St,Bungalow,1955,43.120657,-89.323172
20291,3810 Ridgeway Ave,Ranch,1955,43.120182,-89.322073
20292,406 Shepard Ter,Ranch,1955,43.071795,-89.437789
20293,609 Ring St,Ranch,1955,43.088992,-89.321533
20294,1305 Mendota St,Bungalow,1955,43.116222,-89.31845
20295,1313 Mendota St,Bungalow,1955,43.116664,-89.31901
20296,1321 Mendota St,Bungalow,1955,43.11699,-89.319424
20297,1325 Mendota St,Bungalow,1955,43.117269,-89.319782
20298,1329 Mendota St,Ranch,1955,43.11743,-89.319992
20299,1333 Mendota St,Ranch,1955,43.1175939,-89.320202
20300,3614 Johns St,Bungalow,1955,43.088956,-89.325902
20301,3834 Tulane Ave,Ranch,1955,43.0913759,-89.318968
20302,3809 Sycamore Ave,Ranch,1955,43.113522,-89.318663
20303,801 Gannon Ave,Bungalow,1955,43.109276,-89.331399
20304,214 Rosemary Ave,Ranch,1955,43.101953,-89.337981
20305,4329 Crawford Dr,Ranch,1955,43.031933,-89.450616
20306,1010 Sue Pl,Bungalow,1955,43.079279,-89.475902
20307,949 Mayfair Ave,Ranch,1955,43.112794,-89.325323
20308,941 Mayfair Ave,Ranch,1955,43.112608,-89.325028
20309,937 Mayfair Ave,Bungalow,1955,43.112412,-89.325025
20310,933 Mayfair Ave,Bungalow,1955,43.112256,-89.325029
20311,929 Mayfair Ave,Bungalow,1955,43.112105,-89.325023
20312,921 Mayfair Ave,Bungalow,1955,43.111763,-89.3253347
20313,3610 Brigham Ave,Bungalow,1955,43.111883,-89.3248799
20314,3618 Brigham Ave,Bungalow,1955,43.111976,-89.324447
20315,3622 Brigham Ave,Bungalow,1955,43.112023,-89.32423
20316,3626 Brigham Ave,Bungalow,1955,43.112068,-89.3240129
20317,5722 Old Middleton Rd,Ranch,1955,43.078592,-89.479345
20318,1302 Cherry Ave,New style modern international,1955,43.112113,-89.323783
20319,1306 Cherry Ave,Ranch,1955,43.112294,-89.324117
20320,1310 Cherry Ave,Bungalow,1955,43.112376,-89.324327
20321,1314 Cherry Ave,Ranch,1955,43.112513,-89.324421
20322,1318 Cherry Ave,Bungalow,1955,43.112666,-89.324537
20323,1322 Cherry Ave,Bungalow,1955,43.112837,-89.3246489
20324,3637 Brigham Ave,Bungalow,1955,43.111676,-89.323336
20325,3633 Brigham Ave,Ranch,1955,43.111628,-89.323551
20326,3629 Brigham Ave,Bungalow,1955,43.111578,-89.323765
20327,3625 Brigham Ave,Bungalow,1955,43.111529,-89.323978
20328,3621 Brigham Ave,Ranch,1955,43.111481,-89.32419
20329,3617 Brigham Ave,Bungalow,1955,43.111431,-89.324404
20330,3613 Brigham Ave,Bungalow,1955,43.111381,-89.324618
20331,3609 Brigham Ave,Bungalow,1955,43.111332,-89.324815
20332,909 Mayfair Ave,Bungalow,1955,43.111209,-89.325286
20333,3721 Paus St,Ranch,1955,43.091722,-89.32026
20334,4209 Claire St,Ranch,1955,43.080455,-89.31532
20335,4361 Crawford Dr,Ranch,1955,43.031948,-89.452412
20336,4207 Elinor St,Ranch,1955,43.08061,-89.314139
20337,817 Gary St,Bungalow,1955,43.08106,-89.311767
20338,4212 Elinor St,Bungalow,1955,43.080285,-89.313457
20339,5013 Femrite Dr,Bungalow,1955,43.0512919,-89.294756
20340,3714 Wilshire Ln,Ranch,1955,43.0930729,-89.320702
20341,709 Pinchot Ave,Ranch,1955,43.079697,-89.314023
20342,4369 Crawford Dr,Cape Cod,1955,43.031909,-89.452853
20343,4353 Crawford Dr,Ranch,1955,43.031944,-89.451964
20344,527 E Lakeview Ave,Bungalow,1955,43.079597,-89.311995
20345,523 E Lakeview Ave,Ranch,1955,43.07929,-89.312122
20346,3702 Wilshire Ln,Ranch,1955,43.093072,-89.321404
20347,3638 Wilshire Ln,Ranch,1955,43.093071,-89.322237
20348,702 Anthony Ln,Ranch,1955,43.050409,-89.447275
20349,3646 Wilshire Ln,Split-level,1955,43.093071,-89.32183
20350,3717 Richard St,Ranch,1955,43.093411,-89.320562
20351,5343 Frosty Ln,Ranch,1955,43.07295,-89.472053
20352,4304 Lumley Rd,Flat,1955,43.033882,-89.447038
20353,4337 Herrick Ln,Ranch,1955,43.050877,-89.450744
20354,646 S Midvale Blvd,Ranch,1955,43.050871,-89.45148
20355,1 Wakeman St,Ranch,1955,43.068273,-89.474287
20356,2 N Rock Rd,Modern two story,1955,43.0682789,-89.473829
20357,5710 Arbor Vitae Pl,Contemporary,1955,43.074983,-89.479243
20358,4802 Cottage Grove Rd,Ranch,1955,43.084645,-89.299009
20359,5713 Forsythia Pl,Ranch,1955,43.069926,-89.479992
20360,5733 Forsythia Pl,Split-level,1955,43.069588,-89.481032
20361,5749 Forsythia Pl,Ranch,1955,43.069234,-89.48183
20362,5760 Forsythia Pl,Modern two story,1955,43.069394,-89.482443
20363,817 Pulley Dr,Bungalow,1955,43.109791,-89.301607
20364,813 Pulley Dr,Ranch,1955,43.1095169,-89.301614
20365,805 Pulley Dr,Bungalow,1955,43.109081,-89.301623
20366,517 Orchard Dr,Ranch,1955,43.055124,-89.455769
20367,818 Bewick Dr,Ranch,1955,43.109707,-89.303883
20368,206 Silver Rd,Ranch,1955,43.093321,-89.318611
20369,226 Silver Rd,Ranch,1955,43.0925269,-89.318259
20370,214 Lynnhaven Rd,Ranch,1955,43.093106,-89.317644
20371,205 Lynnhaven Rd,Ranch,1955,43.093429,-89.317039
20372,129 Silver Rd,Ranch,1955,43.093924,-89.317998
20373,5504 Groveland Ter,Ranch,1955,43.058872,-89.319317
20374,1723 Baker Ave,Split-level,1955,43.086708,-89.47845
20375,113 Acacia Ln,Ranch,1955,43.058957,-89.324789
20376,1017 Lorraine Dr,Ranch,1955,43.078452,-89.4743
20377,1009 Lorraine Dr,Bungalow,1955,43.078199,-89.474531
20378,1010 Lorraine Dr,Ranch,1955,43.078564,-89.475026
20379,1006 Lorraine Dr,Ranch,1955,43.078423,-89.475129
20380,313 Orchard Dr,Ranch,1955,43.062352,-89.45644
20381,4909 Phillip Ln,Ranch,1955,43.0573819,-89.4619139
20382,325 Karen Ct,Ranch,1955,43.061427,-89.448201
20383,310 Orchard Dr,Ranch,1955,43.062441,-89.457109
20384,4630 Gregg Rd,Ranch,1955,43.063155,-89.456352
20385,5146 Loruth Ter,Ranch,1955,43.043057,-89.467912
20386,2813 Ridge Rd,Bungalow,1955,43.0659009,-89.437858
20387,313 Glenway St,Cape Cod,1955,43.061996,-89.438399
20388,664 Sprague St,Apartment,1955,43.0579279,-89.428609
20389,305 Tompkins Dr,Ranch,1955,43.058146,-89.322608
20390,38 Cumberland Ln,Ranch,1955,43.096801,-89.32471
20391,5007 Major Ave,Bungalow,1955,43.074952,-89.3108139
20392,62 Schenk St,Ranch,1955,43.095764,-89.3236469
20393,4313 Herrick Ln,Ranch,1955,43.050864,-89.448953
20394,5122 Lake Mendota Dr,Bungalow,1955,43.080798,-89.468055
20395,5114 Lake Mendota Dr,Ranch,1955,43.0808899,-89.467562
20396,513 Farley Ave,Apartment,1955,43.072801,-89.4333879
20397,921 High St,Apartment,1955,43.0564729,-89.401323
20398,4801 Woodburn Dr,Ranch,1955,43.052407,-89.458869
20399,1106 Tomahawk Trl,Ranch,1955,43.07869,-89.46999
20400,1110 Tomahawk Trl,Ranch,1955,43.078894,-89.469944
20401,5106 Minocqua Cres,Bungalow,1955,43.079946,-89.467427
20402,917 High St,Apartment,1955,43.056643,-89.40146
